0,25,2,0.03125,0.871405,0.046875,1.29423,0.0625,0.929959,0.0625,0.929959,0.03125,0.710457,0.046875,1.24543,0.0625,1.439,0.03125,0.710457,0.03125,0.710457,0.046875,0.949509,0.03125,0.710457,0.046875,1.17234,0.046875,0.949509,0.0625,0.929959,0.03125,0.871405,0.0625,0.929959,0.046875,1.01618,0.046875,1.01618,0.046875,1.17234,0.03125,0.710457,0.03125,0.871405,0.03125,0.871405,0.0625,0.929959,0.03125,0.710457,0.046875,1.21781,
1,25,2,0.03125,0.655228,0.0625,1.44707,0.0625,1.51064,0.046875,1.48302,0.03125,0.655228,0.0625,0.64379,0.03125,1.18186,0.046875,0.965685,0.03125,0.655228,0.09375,1.37708,0.0625,1.41303,0.015625,1.04379,0.046875,0.866667,0.03125,0.655228,0.0625,1.39184,0.0625,1.08116,0.046875,0.965685,0.046875,1.11519,0.03125,0.827614,0.03125,0.827614,0.078125,1.09902,0.03125,0.655228,0.046875,0.965685,0.0625,0.64379,0.0625,1.32185,
2,25,2,0.0625,0.855228,0.078125,1.48302,0.046875,0.760948,0.0625,1.09902,0.046875,1.0714,0.03125,0.666667,0.0625,0.588562,0.046875,0.6,0.03125,0.921895,0.046875,0.9933,0.046875,0.6,0.046875,0.910457,0.0625,1.48302,0.03125,0.666667,0.0625,1.60018,0.046875,0.6,0.046875,0.8,0.046875,1.18186,0.0625,1.18186,0.046875,0.9933,0.0625,0.588562,0.0625,1.13638,0.015625,0.949509,0.046875,0.8,0.0625,1.18186,
3,25,2,0.046875,1.11519,0.0625,1.2647,0.046875,1.11519,0.0625,0.855228,0.03125,0.6,0.03125,0.866667,0.046875,0.866667,0.0625,0.749509,0.046875,1.12663,0.078125,1.15425,0.046875,0.733333,0.0625,1.03235,0.0625,0.738071,0.03125,0.6,0.0625,0.749509,0.03125,0.866667,0.046875,0.8,0.015625,0.8,0.078125,1.53182,0.046875,0.721895,0.03125,0.6,0.03125,0.733333,0.0625,1.03235,0.046875,0.721895,0.0625,0.749509,
4,25,2,0.03125,0.333333,0.046875,0.8,0.03125,0.333333,0.03125,0.333333,0.03125,0.333333,0.046875,0.733333,0.03125,0.533333,0.0625,0.6,0.0625,0.6,0.0625,0.616176,0.0625,0.965685,0.046875,0.533333,0.078125,1.41635,0.0625,0.965685,0.03125,0.333333,0.078125,1.20948,0.046875,0.666667,0.0625,0.616176,0.03125,0.533333,0.046875,0.666667,0.0625,0.6,0.03125,0.333333,0.03125,0.333333,0.046875,0.666667,0.078125,1.12021,
5,25,2,0.03125,0.466667,0.0625,0.777124,0.0625,1.18186,0.046875,0.466667,0.046875,1.12663,0.03125,0.466667,0.09375,1.73497,0.0625,1.40469,0.015625,0.733333,0.046875,0.733333,0.046875,1.05997,0.0625,0.666667,0.03125,0.6,0.078125,1.20305,0.078125,1.18186,0.0625,0.933333,0.03125,0.466667,0.0625,0.666667,0.015625,0.733333,0.046875,0.666667,0.0625,0.666667,0.046875,0.733333,0.0625,0.777124,0.09375,1.64566,0.046875,0.466667,
6,25,2,0.046875,0.84379,0.03125,0.4,0.03125,0.4,0.0625,0.6,0.03125,0.4,0.046875,0.84379,0.046875,0.666667,0.046875,0.733333,0.0625,1.18186,0.078125,1.43422,0.0625,0.760948,0.03125,0.4,0.046875,0.733333,0.0625,0.6,0.046875,0.694281,0.046875,0.8,0.078125,1.15425,0.0625,1.08758,0.0625,1.18186,0.046875,0.694281,0.078125,1.71711,0.046875,0.666667,0.046875,0.694281,0.046875,0.666667,0.078125,0.977124,
7,25,2,0.046875,0.6,0.046875,0.6,0.03125,0.466667,0.046875,0.733333,0.0625,1.09902,0.09375,1.2647,0.046875,0.6,0.0625,0.533333,0.046875,0.866667,0.078125,1.15425,0.046875,0.6,0.0625,0.533333,0.0625,0.733333,0.078125,1.20638,0.078125,1.15425,0.046875,0.333333,0.0625,1.12663,0.046875,0.333333,0.046875,0.8,0.03125,0.4,0.078125,1.20638,0.0625,0.533333,0.046875,0.882843,0.03125,0.4,0.0625,0.533333,
8,25,2,0.03125,0.2,0.03125,0.2,0.0625,1.20948,0.046875,0.866667,0.03125,0.8,0.0625,0.6,0.140625,2.15663,0.0625,0.333333,0.03125,0.2,0.0625,0.6,0.0625,1.08758,0.078125,0.960948,0.03125,0.2,0.078125,1.00474,0.0625,0.333333,0.078125,1.06329,0.03125,0.4,0.0625,0.333333,0.03125,0.4,0.046875,0.666667,0.0625,0.333333,0.0625,0.6,0.078125,1.2097,0.0625,1.05997,0.09375,1.39353,
9,25,2,0.078125,0.949509,0.03125,0.2,0.046875,0.933333,0.0625,1.23709,0.0625,0.733333,0.0625,0.333333,0.0625,0.6,0.03125,0.2,0.0625,0.894281,0.046875,0.666667,0.046875,0.866667,0.046875,0.733333,0.046875,0.6,0.078125,1.18519,0.046875,0.827614,0.0625,0.333333,0.078125,1.03235,0.046875,0.266667,0.03125,0.8,0.078125,1.00305,0.0625,1.20948,0.03125,0.2,0.0625,0.6,0.046875,1.04379,0.09375,1.41804,
