0,25,2,0.015625,1.0714,0.03125,0.832352,0.046875,1.309,0.03125,0.954247,0.03125,0.954247,0.03125,0.954247,0.0625,1.3414,0.0625,1.36901,0.046875,1.21139,0.046875,1.23258,0.0625,1.25687,0.078125,1.60337,0.03125,0.832352,0.03125,0.954247,0.0625,1.25687,0.0625,1.58209,0.0625,1.25687,0.046875,1.21139,0.03125,0.832352,0.03125,0.832352,0.0625,1.3414,0.0625,1.3414,0.046875,1.21139,0.03125,0.832352,0.0625,1.36901,
1,25,2,0.0625,1.08781,0.03125,0.4,0.0625,0.887581,0.03125,0.4,0.046875,1.00474,0.03125,0.4,0.03125,0.4,0.078125,1.25185,0.03125,0.871405,0.0625,0.887581,0.046875,0.8,0.0625,0.941397,0.0625,1.08781,0.046875,1.33661,0.046875,1.25185,0.046875,0.866667,0.046875,0.8,0.03125,0.4,0.0625,0.941397,0.0625,1.29232,0.046875,0.960948,0.046875,0.8,0.078125,1.68471,0.078125,1.33661,0.0625,1.08781,
2,25,2,0.046875,0.733333,0.046875,0.733333,0.03125,1.08758,0.0625,1.31993,0.0625,1.3347,0.0625,1.15425,0.0625,0.954247,0.03125,1.08758,0.046875,1.09902,0.078125,1.24543,0.046875,0.894281,0.0625,1.18186,0.03125,0.466667,0.0625,0.64379,0.0625,0.749509,0.03125,0.816176,0.0625,1.12663,0.046875,0.988562,0.0625,0.671405,0.03125,0.466667,0.078125,1.62779,0.0625,0.64379,0.0625,0.671405,0.0625,0.64379,0.0625,0.671405,
3,25,2,0.078125,1.09902,0.046875,1.15425,0.046875,0.933333,0.046875,0.933333,0.046875,1.12663,0.046875,0.666667,0.046875,0.8,0.03125,0.466667,0.03125,0.466667,0.03125,0.466667,0.046875,0.8,0.0625,1.15425,0.046875,0.666667,0.046875,0.866667,0.0625,1.2647,0.0625,0.466667,0.03125,0.466667,0.0625,0.832352,0.03125,0.466667,0.0625,0.655228,0.0625,0.855228,0.0625,1.35589,0.0625,0.855228,0.046875,1.03235,0.046875,0.8,
4,25,2,0.078125,1.51064,0.046875,0.666667,0.03125,0.882843,0.09375,1.48945,0.03125,0.6,0.046875,0.949509,0.03125,0.6,0.0625,1.19804,0.046875,0.866667,0.03125,0.2,0.046875,0.866667,0.078125,1.68471,0.0625,0.804738,0.03125,0.2,0.03125,0.2,0.078125,1.28781,0.015625,0.8,0.0625,0.655228,0.046875,1.05997,0.015625,0.8,0.03125,0.2,0.03125,0.2,0.0625,0.4,0.046875,0.666667,0.0625,0.627614,
5,25,2,0.046875,0.866667,0.046875,0.8,0.0625,0.533333,0.0625,1.03235,0.03125,0.2,0.0625,1.23709,0.0625,0.533333,0.0625,1.14281,0.0625,0.4,0.046875,0.866667,0.0625,0.588562,0.078125,1.10877,0.078125,1.0714,0.046875,0.866667,0.03125,0.4,0.046875,0.855228,0.046875,0.866667,0.03125,0.4,0.015625,0.733333,0.03125,0.4,0.03125,0.2,0.0625,0.694281,0.03125,0.2,0.03125,0.4,0.046875,1.03235,
6,25,2,0.046875,0.866667,0.03125,0.0666667,0.046875,0.733333,0.046875,0.8,0.03125,0.4,0.015625,0.666667,0.0625,0.588562,0.078125,1.03235,0.0625,0.266667,0.0625,1.20948,0.046875,0.866667,0.0625,1.39184,0.03125,0.0666667,0.078125,1.45541,0.078125,1.01618,0.015625,0.666667,0.046875,0.866667,0.09375,1.79521,0.0625,1.20948,0.0625,0.788562,0.03125,0.0666667,0.046875,0.866667,0.0625,0.266667,0.03125,0.4,0.046875,0.733333,
7,25,2,0.046875,0.733333,0.03125,0.133333,0.046875,0.733333,0.03125,0.133333,0.046875,0.733333,0.078125,1.32517,0.078125,1.01618,0.046875,0.733333,0.0625,0.6,0.015625,0.733333,0.03125,0.4,0.0625,0.266667,0.046875,0.8,0.046875,0.6,0.03125,0.4,0.046875,0.855228,0.046875,0.666667,0.0625,0.6,0.046875,0.8,0.046875,0.733333,0.046875,0.6,0.046875,0.666667,0.03125,0.933333,0.0625,0.266667,0.046875,0.8,
8,25,2,0.046875,0.855228,0.046875,0.8,0.046875,0.733333,0.078125,1.18186,0.03125,0.133333,0.0625,0.4,0.03125,0.4,0.0625,0.133333,0.0625,0.4,0.03125,0.8,0.0625,0.133333,0.046875,0.733333,0.046875,0.666667,0.0625,0.133333,0.03125,0.4,0.0625,1.20948,0.078125,1.50421,0.0625,1.15425,0.03125,0.133333,0.078125,1.36422,0.046875,0.949509,0.0625,1.23709,0.0625,0.4,0.09375,1.75949,0.046875,0.8,
9,25,2,0.03125,0.266667,0.0625,1.0714,0.03125,0.866667,0.09375,1.34946,0.046875,0.6,0.03125,0.266667,0.046875,0.733333,0.09375,1.32827,0.03125,0.0666667,0.03125,0.266667,0.046875,0.6,0.046875,0.733333,0.03125,0.0666667,0.078125,1.18519,0.078125,1.44707,0.0625,0.0666667,0.0625,1.20948,0.0625,0.533333,0.046875,0.733333,0.0625,0.533333,0.046875,0.6,0.078125,1.06329,0.046875,0.733333,0.0625,0.0666667,0.078125,1.06329,
10,25,2,0.046875,0.866667,0.03125,0,0.078125,0.899019,0.078125,1.55301,0.046875,0.8,0.0625,1.11519,0.03125,0.8,0.03125,0,0.046875,0.666667,0.03125,0.266667,0.046875,0.6,0.0625,0.6,0.046875,0.6,0.046875,0.6,0.078125,1.15425,0.046875,0.6,0.09375,1.33661,0.03125,0,0.046875,0.6,0.0625,1.04379,0.046875,0.8,0.03125,0.266667,0.0625,0.0666667,0.078125,1.12663,0.046875,0.666667,
11,25,2,0.046875,0.666667,0.0625,0.960948,0.03125,0.0666667,0.046875,0.466667,0.078125,1.04379,0.0625,0,0.0625,0.466667,0.0625,0.466667,0.015625,0.6,0.0625,0.533333,0.0625,0.949509,0.046875,0.733333,0.0625,0,0.046875,0.666667,0.046875,0.666667,0.046875,0.666667,0.09375,1.43422,0.015625,0.6,0.0625,0.533333,0.0625,0.466667,0.0625,0.977124,0.046875,0.466667,0.046875,0.666667,0.03125,0.333333,0.0625,1.15425,
